
=== DAILY PASS — 181 market(s) from https://external-api.kalshi.com/trade-api/v2 → data/history/ ===
    ✓ KXHIGHNY-26SEP19-B71.5  volume=48534.48 contracts, liquidity=$0
    ✓ KXHIGHNY-26SEP17-B82.5  volume=46949.3 contracts, liquidity=$0, status=finalized result=yes
    ✓ KXHIGHNY-26SEP16-B75.5  volume=46751.32 contracts, liquidity=$0, status=finalized result=no
    ✓ KXHIGHNY-26SEP16-B79.5  volume=46216.82 contracts, liquidity=$0, status=finalized result=no
    ✓ KXHIGHNY-26AUG21-B79.5  volume=45931.08 contracts, liquidity=$0, status=finalized result=yes
    ✓ KXHIGHNY-26SEP04-B84.5  volume=45096.43 contracts, liquidity=$0, status=finalized result=yes
    ✗ 160 market(s) below the volume floor — e.g. KXHIGHNY-26SEP15-B70.5(44761.32), KXHIGHNY-26SEP04-B82.5(44506.37), KXHIGHNY-26AUG23-B80.5(44498.03)

=== 60-MINUTE PASS — 220 market(s) from https://external-api.kalshi.com/trade-api/v2 → data/history/intraday/60m/ ===
✓ JPMCEOCHANGE-27: +0 new bar(s), 96 total, 14 book snapshot(s)
✓ KXBTC15M-26SEP181445-45: +0 new bar(s), 1 total, 14 book snapshot(s)
✓ KXBTCY-27JAN0100-B47500: +0 new bar(s), 200 total, 30 book snapshot(s)
✓ KXBTCY-27JAN0100-B52500: +0 new bar(s), 200 total, 30 book snapshot(s)
✓ KXBTCY-27JAN0100-B57500: +0 new bar(s), 200 total, 30 book snapshot(s)
✓ KXBTCY-27JAN0100-B62500: +0 new bar(s), 200 total, 30 book snapshot(s)
✓ KXBTCY-27JAN0100-B67500: +0 new bar(s), 200 total, 30 book snapshot(s)
✓ KXBTCY-27JAN0100-B72500: +0 new bar(s), 200 total, 30 book snapshot(s)
✓ KXBTCY-27JAN0100-B77500: +0 new bar(s), 200 total, 30 book snapshot(s)
✓ KXBTCY-27JAN0100-B82500: +0 new bar(s), 200 total, 30 book snapshot(s)
✓ KXBTCY-27JAN0100-B87500: +0 new bar(s), 200 total, 30 book snapshot(s)
✓ KXBTCY-27JAN0100-T149999.99: +0 new bar(s), 200 total, 30 book snapshot(s)
✓ KXBUNDESLIGAGAME-26SEP18BMUUNI-BMU: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXFDAANNOUNCE-BPC-26NOV01: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXFDAANNOUNCE-BPC-27JAN01: +0 new bar(s), 188 total, 14 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-27JAN01: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-27JUL01: +0 new bar(s), 159 total, 14 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-27MAR01: +0 new bar(s), 142 total, 14 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-27OCT01: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-28JAN01: +0 new bar(s), 148 total, 14 book snapshot(s)
✓ KXFDAAPPROVALPSYCHEDELIC-27-ANYPSYCH: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXFDAAPPROVE-CYT-26OCT01: +0 new bar(s), 158 total, 14 book snapshot(s)
✓ KXFDAAPPROVE-MDMA-30JAN01: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-27JAN01: +0 new bar(s), 153 total, 14 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-27JUL01: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-28JAN01: +0 new bar(s), 143 total, 14 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-28JUL01: +0 new bar(s), 95 total, 14 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-29JAN01: +0 new bar(s), 117 total, 14 book snapshot(s)
✓ KXFED-27APR-T3.00: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXFED-27APR-T3.25: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXFED-27APR-T3.50: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXFED-27APR-T3.75: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXFED-27APR-T4.00: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXFED-27APR-T4.25: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXHIGHDEN-26SEP17-T82: +0 new bar(s), 41 total, 20 book snapshot(s)
✓ KXHIGHNY-26SEP17-B82.5: +0 new bar(s), 39 total, 24 book snapshot(s)
✓ KXHIGHTPHX-26SEP17-B91.5: +0 new bar(s), 42 total, 20 book snapshot(s)
✓ KXHIGHTPHX-26SEP17-T91: +0 new bar(s), 41 total, 20 book snapshot(s)
✓ KXHIGHTSEA-26SEP17-B72.5: +0 new bar(s), 42 total, 20 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7699.9999: +0 new bar(s), 14 total, 14 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7704.9999: +0 new bar(s), 14 total, 14 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7709.9999: +0 new bar(s), 14 total, 14 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7724.9999: +0 new bar(s), 14 total, 14 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7729.9999: +0 new bar(s), 14 total, 14 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7734.9999: +0 new bar(s), 14 total, 14 book snapshot(s)
✓ KXINXY-26DEC31H1600-B6900: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7100: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7300: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7500: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7700: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7900: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8100: +0 new bar(s), 200 total, 30 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8300: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8900: +0 new bar(s), 102 total, 14 book snapshot(s)
✓ KXINXY-26DEC31H1600-T4000: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXMLB-26-BOS: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXMLB-26-LAD: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXMLB-26-MIL: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXMLB-26-NYY: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXMLB-26-SD: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXMLB-26-SEA: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CHCPCROWARMSTRONG4-2: +0 new bar(s), 20 total, 14 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CINEDELACRUZ44-1: +0 new bar(s), 20 total, 14 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CINSSTEWART27-2: +0 new bar(s), 21 total, 14 book snapshot(s)
✓ KXMLBHIT-26SEP181915PHINYM-NYMBBICHETTE19-1: +0 new bar(s), 18 total, 14 book snapshot(s)
✓ KXMLBHIT-26SEP181915PHINYM-PHIBHARPER3-1: +0 new bar(s), 19 total, 14 book snapshot(s)
✓ KXMLBHIT-26SEP182005TORTEX-TORKOKAMOTO7-1: +0 new bar(s), 23 total, 14 book snapshot(s)
✓ KXMLBHR-26SEP181840CHCCIN-CHCABREGMAN3-1: +0 new bar(s), 21 total, 14 book snapshot(s)
✓ KXMLBHR-26SEP181840CHCCIN-CHCPCROWARMSTRONG4-1: +0 new bar(s), 21 total, 14 book snapshot(s)
✓ KXMLBHR-26SEP181905MILBAL-MILJCHOURIO11-1: +0 new bar(s), 20 total, 14 book snapshot(s)
✓ KXMLBKS-26SEP181840CHCCIN-CHCCHOLMES35-5: +0 new bar(s), 21 total, 14 book snapshot(s)
✓ KXMLBKS-26SEP181840CHCCIN-CINCBURNS26-5: +0 new bar(s), 21 total, 14 book snapshot(s)
✓ KXMLBKS-26SEP181840KCPIT-KCRDOBNAK62-4: +0 new bar(s), 21 total, 14 book snapshot(s)
✓ KXMLBKS-26SEP182140MIASD-SDNPIVETTA27-6: +0 new bar(s), 31 total, 14 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC2: +0 new bar(s), 22 total, 14 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC5: +0 new bar(s), 23 total, 14 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC7: +0 new bar(s), 22 total, 14 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE2: +0 new bar(s), 25 total, 14 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE3: +0 new bar(s), 26 total, 14 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE5: +0 new bar(s), 25 total, 14 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B25750: +0 new bar(s), 189 total, 14 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B29750: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B30250: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B30750: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B31250: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B31750: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B32250: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B32750: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-T19000: +0 new bar(s), 200 total, 30 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-T33000: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBA-27-GSW: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBA-27-LAL: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBA-27-MIA: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBA-27-MIN: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBA-27-ORL: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBA-27-PHI: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBAEAST-27-CLE: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBAEAST-27-IND: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBAEAST-27-MIA: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBAEAST-27-NYK: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBAEAST-27-PHI: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBAEAST-27-TOR: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBAGAME-26OCT20BOSDET-BOS: +0 new bar(s), 200 total, 20 book snapshot(s)
✓ KXNBAGAME-26OCT20BOSDET-DET: +0 new bar(s), 200 total, 20 book snapshot(s)
✓ KXNBAGAME-26OCT20OKCSAS-OKC: +0 new bar(s), 200 total, 20 book snapshot(s)
✓ KXNBAGAME-26OCT20OKCSAS-SAS: +0 new bar(s), 200 total, 20 book snapshot(s)
✓ KXNBAGAME-26OCT20PHINYK-NYK: +0 new bar(s), 200 total, 20 book snapshot(s)
✓ KXNBAGAME-26OCT20PHINYK-PHI: +0 new bar(s), 200 total, 20 book snapshot(s)
✓ KXNBAWEST-27-DAL: +0 new bar(s), 84 total, 14 book snapshot(s)
✓ KXNBAWEST-27-GSW: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBAWEST-27-LAL: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBAWEST-27-MIN: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBAWEST-27-SAS: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNBAWEST-27-UTA: +0 new bar(s), 126 total, 14 book snapshot(s)
✓ KXNCAAF-27-LSU: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNCAAF-27-MIA: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNCAAF-27-MISS: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNCAAF-27-OKLA: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNCAAF-27-ORE: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNCAAF-27-TEX: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNCAAFGAME-26SEP26CARKFSU-FSU: +0 new bar(s), 127 total, 20 book snapshot(s)
✓ KXNCAAFGAME-26SEP26CMUMIA-CMU: +0 new bar(s), 107 total, 20 book snapshot(s)
✓ KXNCAAFGAME-26SEP26CMUMIA-MIA: +0 new bar(s), 57 total, 20 book snapshot(s)
✓ KXNCAAFGAME-26SEP26ILLOSU-OSU: +0 new bar(s), 169 total, 18 book snapshot(s)
✓ KXNCAAFGAME-26SEP26MOSUSMU-SMU: +0 new bar(s), 157 total, 19 book snapshot(s)
✓ KXNCAAFGAME-26SEP26OREUSC-ORE: +0 new bar(s), 174 total, 20 book snapshot(s)
✓ KXNCAAFGAME-26SEP26SHSUTTU-TTU: +0 new bar(s), 122 total, 20 book snapshot(s)
✓ KXNCAAFGAME-26SEP26TXAMLSU-LSU: +0 new bar(s), 166 total, 19 book snapshot(s)
✓ KXNCAAFSPREAD-26SEP19ALCNUNA-UNA15: +0 new bar(s), 64 total, 14 book snapshot(s)
✓ KXNCAAFSPREAD-26SEP19NAUUTU-NAU25: +0 new bar(s), 72 total, 14 book snapshot(s)
✓ KXNCAAFSPREAD-26SEP19TNSTFAMU-FAMU5: +0 new bar(s), 60 total, 14 book snapshot(s)
✓ KXNCAAFSPREAD-26SEP19YSUSDST-SDST11: +0 new bar(s), 86 total, 14 book snapshot(s)
✓ KXNCAAFTOTAL-26SEP19HCUIW-59: +0 new bar(s), 94 total, 14 book snapshot(s)
✓ KXNCAAFTOTAL-26SEP19MRMKTARL-59: +0 new bar(s), 78 total, 14 book snapshot(s)
✓ KXNCAAFTOTAL-26SEP19USDCP-57: +0 new bar(s), 39 total, 14 book snapshot(s)
✓ KXNCAAFTOTAL-26SEP19WAGCAL-61: +0 new bar(s), 37 total, 14 book snapshot(s)
✓ KXNFLAFCCHAMP-27-BUF: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNFLAFCCHAMP-27-CIN: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNFLAFCCHAMP-27-DEN: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNFLAFCCHAMP-27-HOU: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNFLAFCCHAMP-27-KC: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNFLAFCCHAMP-27-PIT: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNFLFIRSTTD-26SEP20CARATL-ATLKPITTS8: +0 new bar(s), 41 total, 14 book snapshot(s)
✓ KXNFLFIRSTTD-26SEP20INDKC-INDAPIERCE14: +0 new bar(s), 32 total, 14 book snapshot(s)
✓ KXNFLFIRSTTD-26SEP20LVLAC-LVJBECH18: +0 new bar(s), 39 total, 14 book snapshot(s)
✓ KXNFLFIRSTTD-26SEP20PHITEN-PHISBARKLEY26: +0 new bar(s), 55 total, 14 book snapshot(s)
✓ KXNFLNFCCHAMP-27-DAL: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNFLNFCCHAMP-27-LAR: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNFLNFCCHAMP-27-MIN: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNFLNFCCHAMP-27-NYG: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNFLNFCCHAMP-27-SEA: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNFLNFCCHAMP-27-SF: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNFLSPREAD-26SEP20MIASF-SF14: +0 new bar(s), 144 total, 14 book snapshot(s)
✓ KXNFLSPREAD-26SEP20SEAARI-SEA4: +0 new bar(s), 143 total, 14 book snapshot(s)
✓ KXNFLTD-26SEP20NOBAL-BALLJACKSON8-3: +0 new bar(s), 43 total, 14 book snapshot(s)
✓ KXNFLTOTAL-26SEP20JACDEN-45: +0 new bar(s), 135 total, 14 book snapshot(s)
✓ KXNFLTOTAL-26SEP20MIASF-45: +0 new bar(s), 123 total, 14 book snapshot(s)
✓ KXNFLTOTAL-26SEP20SEAARI-41: +0 new bar(s), 140 total, 14 book snapshot(s)
✓ KXNFLTOTAL-26SEP20SEAARI-42: +0 new bar(s), 142 total, 14 book snapshot(s)
✓ KXNHL-27-BUF: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNHL-27-COL: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNHL-27-FLA: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNHL-27-MIN: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNHL-27-MTL: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNHL-27-SJ: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXNHLGAME-26SEP19CHIMIN-CHI: +0 new bar(s), 72 total, 14 book snapshot(s)
✓ KXNHLGAME-26SEP19CHIMIN-MIN: +0 new bar(s), 70 total, 15 book snapshot(s)
✓ KXNHLGAME-26SEP19DALSTL-DAL: +0 new bar(s), 74 total, 15 book snapshot(s)
✓ KXNHLGAME-26SEP19DALSTL-STL: +0 new bar(s), 72 total, 15 book snapshot(s)
✓ KXNHLGAME-26SEP19VGKLA-VGK: +0 new bar(s), 72 total, 14 book snapshot(s)
✓ KXNHLGAME-26SEP20WSHBOS-WSH: +0 new bar(s), 55 total, 14 book snapshot(s)
✓ KXNHLSPREAD-26SEP19DALSTL-DAL2: +0 new bar(s), 59 total, 14 book snapshot(s)
✓ KXNHLSPREAD-26SEP19DALSTL-DAL3: +0 new bar(s), 61 total, 14 book snapshot(s)
✓ KXNHLTOTAL-26SEP19CHIMIN-2: +0 new bar(s), 47 total, 14 book snapshot(s)
✓ KXNHLTOTAL-26SEP19DALSTL-2: +0 new bar(s), 59 total, 14 book snapshot(s)
✓ KXNHLTOTAL-26SEP19VANSEA-2: +0 new bar(s), 47 total, 14 book snapshot(s)
✓ KXNHLTOTAL-26SEP19VGKLA-2: +0 new bar(s), 47 total, 14 book snapshot(s)
✓ KXNHLTOTAL-26SEP19WPGEDM-2: +0 new bar(s), 47 total, 14 book snapshot(s)
✓ KXNHLTOTAL-26SEP20SEACGY-2: +0 new bar(s), 23 total, 14 book snapshot(s)
✓ KXOPENAICEOCHANGE-26: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ TESLACEOCHANGE-26: +0 new bar(s), 200 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP08-T80: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26AUG27-T80: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26AUG23-T80: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP11-T79: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26AUG27-B80.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP07-B77.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26AUG21-B77.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP05-T79: +0 new bar(s), 39 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP10-T85: +0 new bar(s), 39 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP13-B80.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP08-B82.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP07-B79.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP11-B81.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP03-B85.5: +0 new bar(s), 39 total, 14 book snapshot(s)
✓ KXHIGHNY-26AUG24-B78.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP09-B86.5: +0 new bar(s), 38 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP18-B82.5: +0 new bar(s), 40 total, 6 book snapshot(s)
✓ KXHIGHNY-26SEP14-B76.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP10-B85.5: +0 new bar(s), 39 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP09-T84: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26AUG24-B80.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP01-T83: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP06-B73.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26AUG28-B82.5: +0 new bar(s), 39 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP13-T78: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP10-B87.5: +0 new bar(s), 39 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP14-B74.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26AUG18-T85: +0 new bar(s), 37 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP13-B78.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP19-B69.5: +3 new bar(s), 37 total, 3 book snapshot(s)
✓ KXHIGHNY-26AUG22-B77.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP09-B84.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26AUG21-T77: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP03-B83.5: +0 new bar(s), 39 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP19-B71.5: +3 new bar(s), 37 total, 2 book snapshot(s)
✓ KXHIGHNY-26SEP16-B75.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP16-B79.5: +0 new bar(s), 38 total, 14 book snapshot(s)
✓ KXHIGHNY-26AUG21-B79.5: +0 new bar(s), 40 total, 14 book snapshot(s)
✓ KXHIGHNY-26SEP04-B84.5: +0 new bar(s), 40 total, 14 book snapshot(s)

60-minute bars added: 6 · stored: 26601 · conflicts: 0 · failures: 0

— Intraday pass requested by data/history/_ingest-request.json: 1-minute bars, 2 day(s), max 96 bar(s)/market, discovery status=all —
• discovered KXGOLD15M (status=all): 200 market(s), 6 with volume ≥ 1000 contracts (capped at 8) — 6 already finalized with an exchange result
    ✓ KXGOLD15M-26SEP182000-00  volume=178243.05 contracts, liquidity=$0, status=finalized result=no
    ✓ KXGOLD15M-26SEP182045-45  volume=173652.67 contracts, liquidity=$0, status=finalized result=yes
    ✓ KXGOLD15M-26SEP182030-30  volume=164280.98 contracts, liquidity=$0, status=finalized result=no
    ✓ KXGOLD15M-26SEP182015-15  volume=162047.06 contracts, liquidity=$0, status=finalized result=no
    ✓ KXGOLD15M-26SEP182100-00  volume=153523.25 contracts, liquidity=$0, status=finalized result=yes
    ✓ KXGOLD15M-26SEP182115-15  volume=140925.12 contracts, liquidity=$0, status=finalized result=yes
    ✗ 194 market(s) below the volume floor — e.g. KXGOLD15M-26SEP210000-00(0), KXGOLD15M-26SEP202345-45(0), KXGOLD15M-26SEP202330-30(0)

=== 1-MINUTE PASS — 187 market(s) from https://external-api.kalshi.com/trade-api/v2 → data/history/intraday/1m/ ===
✓ JPMCEOCHANGE-27: +0 new bar(s), 70 total, 7 book snapshot(s)
✓ KXBTC15M-26SEP181445-45: +0 new bar(s), 16 total, 10 book snapshot(s)
  ⚠ KXBTCY-27JAN0100-B47500: trimmed 14 oldest 1-minute bar(s) to honour --max-bars=96 (recorded in store.trims)
✓ KXBTCY-27JAN0100-B47500: +14 new bar(s), 110 total, 14 oldest trimmed, 7 book snapshot(s)
  ⚠ KXBTCY-27JAN0100-B52500: trimmed 32 oldest 1-minute bar(s) to honour --max-bars=96 (recorded in store.trims)
✓ KXBTCY-27JAN0100-B52500: +32 new bar(s), 128 total, 32 oldest trimmed, 7 book snapshot(s)
  ⚠ KXBTCY-27JAN0100-B57500: trimmed 46 oldest 1-minute bar(s) to honour --max-bars=96 (recorded in store.trims)
✓ KXBTCY-27JAN0100-B57500: +46 new bar(s), 142 total, 46 oldest trimmed, 7 book snapshot(s)
  ⚠ KXBTCY-27JAN0100-B62500: trimmed 47 oldest 1-minute bar(s) to honour --max-bars=96 (recorded in store.trims)
✓ KXBTCY-27JAN0100-B62500: +47 new bar(s), 143 total, 47 oldest trimmed, 7 book snapshot(s)
  ⚠ KXBTCY-27JAN0100-B67500: trimmed 31 oldest 1-minute bar(s) to honour --max-bars=96 (recorded in store.trims)
✓ KXBTCY-27JAN0100-B67500: +31 new bar(s), 127 total, 31 oldest trimmed, 7 book snapshot(s)
  ⚠ KXBTCY-27JAN0100-B72500: trimmed 80 oldest 1-minute bar(s) to honour --max-bars=96 (recorded in store.trims)
✓ KXBTCY-27JAN0100-B72500: +80 new bar(s), 176 total, 80 oldest trimmed, 7 book snapshot(s)
  ⚠ KXBTCY-27JAN0100-B77500: trimmed 76 oldest 1-minute bar(s) to honour --max-bars=96 (recorded in store.trims)
✓ KXBTCY-27JAN0100-B77500: +76 new bar(s), 172 total, 76 oldest trimmed, 7 book snapshot(s)
  ⚠ KXBTCY-27JAN0100-B82500: trimmed 87 oldest 1-minute bar(s) to honour --max-bars=96 (recorded in store.trims)
✓ KXBTCY-27JAN0100-B82500: +87 new bar(s), 183 total, 87 oldest trimmed, 7 book snapshot(s)
  ⚠ KXBTCY-27JAN0100-B87500: trimmed 158 oldest 1-minute bar(s) to honour --max-bars=96 (recorded in store.trims)
✓ KXBTCY-27JAN0100-B87500: +158 new bar(s), 254 total, 158 oldest trimmed, 7 book snapshot(s)
  ⚠ KXBTCY-27JAN0100-T149999.99: trimmed 27 oldest 1-minute bar(s) to honour --max-bars=96 (recorded in store.trims)
✓ KXBTCY-27JAN0100-T149999.99: +27 new bar(s), 123 total, 27 oldest trimmed, 7 book snapshot(s)
✓ KXBUNDESLIGAGAME-26SEP18BMUUNI-BMU: +0 new bar(s), 96 total, 7 book snapshot(s)
✓ KXFDAANNOUNCE-BPC-26NOV01: +1 new bar(s), 44 total, 7 book snapshot(s)
  ⚠ KXFDAANNOUNCE-BPC-27JAN01: trimmed 140 oldest 1-minute bar(s) to honour --max-bars=96 (recorded in store.trims)
✓ KXFDAANNOUNCE-BPC-27JAN01: +140 new bar(s), 236 total, 140 oldest trimmed, 7 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-27JAN01: +0 new bar(s), 96 total, 7 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-27JUL01: +0 new bar(s), 96 total, 7 book snapshot(s)
